file_name,label
130380,3
130381,0
130385,8
130386,0
130387,0
130389,0
13039,0
130390,0
130391,0
130392,1
130393,0
130394,0
130395,0
130396,0
130399,3
13040,0
130401,0
130402,0
130404,0
130406,0
130407,0
130408,0
130409,0
13041,0
130410,1
130412,3
130413,0
130414,0
130415,3
130416,0
13042,0
130420,0
130421,3
130423,0
130424,0
130425,0
130427,2
130429,0
13043,0
130431,0
130432,0
130433,2
130434,1
130435,0
130437,3
130438,1
130439,0
13044,0
130440,0
130441,0
130442,1
130443,0
130444,1
130445,0
130446,3
130447,0
130448,0
130449,0
13045,1
130450,0
130451,0
130452,0
130458,0
130459,0
13046,0
130460,0
130461,0
130462,3
130463,0
130464,0
130465,3
130466,0
130467,0
130468,0
13047,9
130470,2
130471,2
130473,1
130475,0
130477,0
130479,0
130480,0
130481,0
130482,1
130483,0
130484,0
130485,0
130486,0
130487,0
130488,0
130489,0
13049,0
130490,0
130491,0
130492,1
130495,2
130496,0
130497,0
130498,1
130499,0
130500,0
130501,0
130503,0
130504,0
130506,0
130507,0
130508,0
130509,0
130510,0
130511,0
130512,0
130513,0
130514,0
130515,0
130516,0
130522,3
130523,0
130527,0
130528,0
130529,3
130530,0
130531,0
130532,0
130533,0
130534,1
130536,0
130537,2
130539,0
13054,0
130547,0
130549,1
13055,0
130554,0
130556,0
130557,0
130558,2
130559,0
13056,2
130560,0
130561,0
130562,0
130563,1
130564,0
130565,0
130566,0
130567,0
130568,0
130569,0
13057,0
130570,1
130571,7
130572,0
130574,0
130575,0
130578,2
130579,1
130581,1
130582,0
130583,0
130584,0
130585,1
130586,0
130587,0
130589,0
130590,0
130591,2
130592,0
130593,0
130594,0
130595,0
130596,0
130597,0
130598,0
130600,0
130601,1
130602,1
130603,1
130604,0
130605,0
130607,0
130608,0
130609,0
130610,0
130611,0
130612,0
130613,0
130615,0
130616,0
130617,0
130618,0
130619,0
130620,0
130621,1
130622,1
130623,0
130625,0
130626,0
130627,0
130628,0
130630,0
130631,0
130632,0
130633,3
130634,0
130635,0
130636,0
130638,0
130639,0
130640,0
130641,0
130642,0
130645,0
130646,0
130647,0
130648,0
130650,0
130652,0
130653,0
130654,2
130656,0
130657,0
130658,0
130659,0
13066,0
130660,0
130661,0
130662,0
130663,0
130664,0
130665,0
130666,0
130667,0
130668,0
130669,0
13067,0
130670,0
130671,1
130672,1
130673,0
130674,0
130675,0
130676,0
130677,0
130679,0
13068,0
130680,0
130681,1
130682,1
130684,0
130685,0
130686,0
130688,0
13069,0
130690,0
130691,0
130692,0
130693,0
130694,2
130696,0
130697,0
130698,0
130699,0
13070,2
130700,0
130701,0
130702,1
130703,0
130704,0
130705,0
130707,0
130708,1
130709,0
130710,0
130711,0
130713,0
130714,0
130715,0
130717,1
130718,1
130719,0
130720,0
130721,0
130722,0
130723,0
130724,1
130725,0
130726,0
130727,0
130728,0
130729,5
130730,0
130731,0
130732,0
130733,0
130734,2
130736,0
130737,2
130738,2
130739,0
13074,0
130740,0
130741,2
130742,0
130746,0
130747,0
130750,6
130751,2
130752,2
130754,0
130758,3
130761,0
130762,0
130763,0
130764,0
130765,1
130766,0
130767,0
130768,0
130769,0
13077,2
130773,0
130774,0
130775,0
130777,0
130778,0
130779,0
13078,0
130780,0
130781,0
130782,0
130783,1
130785,0
130786,2
130788,0
13079,0
130794,0
130795,0
130796,0
130797,2
130799,0
13080,1
130800,0
130803,0
130805,2
130807,0
130808,0
130809,1
13081,0
130810,0
130811,0
130812,0
130813,0
130814,0
130816,4
130817,4
130818,0
13082,0
130820,0
130821,0
130822,0
130823,0
130824,0
130825,0
130826,1
130827,0
13083,0
130830,0
130831,0
130832,0
130833,0
130834,0
130835,0
130836,3
130837,0
130838,0
130839,3
13084,0
130840,0
130841,0
130842,0
130843,0
130844,0
130845,0
130846,1
130847,0
130848,0
130849,0
13085,0
130850,0
130851,1
130852,0
130853,1
130854,0
130855,0
130856,0
130857,0
130858,0
130859,0
13086,0
130860,0
130861,0
130862,0
130863,0
130866,0
130867,0
130868,0
130869,0
13087,0
130871,3
130873,0
130874,0
130875,3
130876,0
130877,1
130878,0
130879,0
13088,4
130882,0
130883,8
130886,0
130887,3
130888,0
130889,0
13089,4
130890,0
130891,0
130892,0
130893,0
130896,0
130898,0
130899,0
13090,0
130900,0
130901,0
130902,0
130903,2
130904,0
130905,1
130906,1
130908,0
130909,0
13091,0
130911,3
130912,0
130913,0
130914,3
130917,0
130919,0
13092,0
130920,0
130921,2
130925,1
130927,3
130928,0
130929,0
13093,0
130930,0
130931,0
130932,0
130933,0
130934,0
130935,0
130937,0
13094,0
130943,0
130944,0
130945,0
130946,0
130947,0
130948,0
13095,0
130950,0
130951,3
130954,0
130955,0
130956,3
130957,0
130958,0
130959,0
13096,1
130960,3
130962,2
130963,2
130966,0
130968,0
130969,0
13097,0
130970,0
130972,0
130974,0
130975,0
130976,0
130977,1
130978,0
130979,0
13098,1
130980,0
130981,0
130982,0
130983,0
130984,0
130985,0
130986,0
130988,1
130989,0
13099,0
130990,0
130991,0
130992,0
130995,0
130999,0
131,0
131000,1
131002,2
131003,0
131006,0
131009,0
131011,0
131012,0
131013,0
131014,0
131015,0
131016,0
131017,0
131018,0
131019,0
131020,3
131021,0
131022,1
131023,2
131025,0
131032,0
131037,0
131039,0
131040,0
131041,2
131042,0
131043,0
131044,0
131045,0
131046,0
131047,0
131048,1
131049,0
131050,7
131051,0
131054,0
131055,0
131058,2
131059,1
13106,0
131061,1
131062,0
131063,0
131064,0
131065,1
131066,0
131067,0
131069,1
13107,0
131070,0
131071,0
131072,0
131073,1
131074,0
131075,0
131076,0
131077,2
131078,0
131079,0
13108,0
131080,0
131081,0
131082,0
131083,0
131084,0
131086,0
131087,1
131088,1
131089,1
13109,0
131090,0
131091,0
131092,0
131093,0
131094,0
131095,0
131096,0
131098,0
131099,0
131100,0
131101,0
131102,0
131103,0
131104,0
131105,0
131106,0
131107,0
131108,0
131109,1
13111,0
131110,0
131111,1
131112,0
131113,0
131114,0
131115,0
131116,0
131117,0
131118,1
131119,0
13112,0
131120,0
131121,0
131122,0
131123,1
131124,0
131127,1
131128,1
131129,0
13113,0
131130,0
131131,0
131132,0
131133,0
131134,0
131135,0
131136,1
131137,0
131138,0
131139,0
13114,0
131140,0
131141,0
131142,0
131143,0
131144,2
131146,0
13115,0
131150,0
131151,0
131152,0
131153,0
131154,0
131155,0
131156,1
131157,0
131158,2
131159,0
13116,1
131166,0
131167,0
13117,0
131170,0
131173,0
131174,0
131175,1
131176,0
131177,0
131178,0
131179,0
13118,0
131180,0
131182,4
131183,4
131184,0
131185,0
131186,0
131187,0
131188,1
131189,0
131191,0
131192,0
131193,0
131195,0
131196,0
131197,0
131198,0
131199,2
13120,0
131200,0
131201,3
131202,0
131203,0
131204,3
131205,0
131206,0
131207,0
131208,0
131209,1
13121,0
131210,0
131211,0
131212,0
131213,0
131215,0
131216,0
131217,0
131218,0
131219,0
13122,0
131220,0
131221,0
131222,0
131223,0
131224,0
131226,0
131228,0
13123,0
131230,0
131231,0
131232,1
131235,8
131236,0
131237,0
131238,0
131239,0
13124,0
131240,0
131241,0
131242,3
131243,0
131244,0
131245,0
131246,0
131247,0
13125,0
131250,0
131251,0
131252,3
131253,0
131254,0
131255,0
131256,0
131257,1
131259,0
13126,0
131267,0
131268,1
13127,0
131274,0
131275,0
131276,2
131277,0
131278,0
131279,1
13128,0
131280,0
131281,0
131282,0
131283,1
131284,0
131285,7
131286,0
131288,0
131289,0
131292,2
131293,1
131295,1
131296,0
131297,0
131298,0
131299,1
13130,0
131300,0
131301,0
131302,0
131303,0
131304,2
131305,0
131306,0
131307,0
131308,0
131309,0
13131,0
131311,0
131312,1
131313,1
131314,0
131315,0
131316,0
131317,0
131318,0
131319,0
13132,2
131320,0
131322,0
131323,0
131324,0
131325,0
131326,0
131327,0
131328,0
131329,0
13133,2
131330,0
131331,0
131332,0
131333,0
131334,0
131335,0
131336,1
131337,0
131338,1
131339,0
13134,0
131340,1
131341,1
131342,0
131343,0
131344,0
131345,0
131346,1
131347,0
131348,0
13135,0
131350,0
131351,0
131352,0
131353,3
131354,0
131355,0
131357,0
131358,0
131359,0
131360,0
131361,0
131362,0
131363,0
131365,0
131367,0
131368,0
13137,0
131370,0
131371,0
131372,0
131373,2
131375,0
131376,0
131377,0
131378,0
131379,0
13138,0
131380,0
131381,0
131382,0
131383,0
131384,0
131385,0
131386,0
131387,0
131388,0
131389,1
131390,1
131391,0
131392,0
131393,0
131394,0
131395,0
131397,0
131398,0
131399,1
131400,1
131402,0
131403,0
131404,0
131406,0
131408,0
131409,0
131410,0
131411,2
131413,0
131414,0
131415,0
131416,0
131417,0
131418,0
131419,1
13142,0
131420,0
131421,0
131422,0
131423,1
131424,0
131425,0
131426,0
131428,0
131429,0
13143,0
131430,0
131431,0
131432,0
131433,0
131434,0
131435,0
131436,0
131437,0
131438,5
131439,0
13144,3
131440,0
131441,0
131442,0
131443,2
131445,0
131446,2
131447,2
131448,0
131449,0
13145,0
131450,2
131451,2
131452,0
131456,0
131457,2
131459,0
13146,0
131462,0
131465,3
131468,0
131469,0
131470,0
131471,1
131472,0
131473,0
131474,0
131475,0
131477,0
131478,0
131479,0
13148,1
131480,6
131482,0
131487,0
131488,0
13149,0
131492,0
131494,0
131498,0
13150,0
131500,0
131502,0
131503,1
131504,0
131505,0
131506,0
131507,4
131508,4
131509,0
13151,0
131510,0
131511,0
131512,1
131513,0
131515,0
131516,0
131518,0
131519,3
131520,0
131521,0
131522,0
131523,1
131524,0
131525,0
131527,0
131528,3
131529,0
131530,3
131531,0
131532,1
131533,0
131535,0
131536,0
131537,0
131538,0
131539,1
131540,0
131543,0
131544,0
131548,0
131549,0
13155,3
131550,0
131551,0
131552,0
131553,0
131555,0
131556,3
131557,0
131558,0
131559,0
13156,0
131560,3
131562,2
131564,0
131567,0
131568,0
13157,0
131570,0
131572,0
131573,0
131574,0
131575,0
131576,0
131577,0
131578,3
131579,2
13158,3
131582,0
131584,0
131585,0
131587,0
131588,1
131589,0
13159,2
131590,0
131591,0
131592,0
131593,0
131594,0
131595,0
131596,0
131598,1
131599,0
13160,0
131600,0
131601,0
131602,0
131605,2
131607,0
13161,0
131611,2
131612,0
131615,0
131616,0
131618,0
131619,0
13162,0
131620,0
131621,0
131622,0
131623,0
131624,0
131625,3
131626,6
131627,3
131628,0
131629,0
13163,0
131630,0
131631,0
131632,0
131633,0
131634,0
131636,0
131637,0
131638,3
131639,0
13164,0
131640,0
131641,0
131642,0
131643,1
131646,0
131651,0
131652,1
131656,0
131658,0
131659,0
13166,0
131660,2
131661,0
131662,0
131663,0
131664,0
131665,1
131666,0
131667,0
131668,0
131669,0
13167,0
131670,0
131671,0
131672,0
131673,1
131674,0
131675,7
131676,0
131678,0
131679,0
13168,0
131682,2
131683,1
131685,1
131686,0
131687,0
131688,0
131689,1
13169,0
131690,0
131691,0
131693,0
131694,0
131695,2
131696,0
131697,0
131698,0
131699,0
13170,0
131700,0
131701,0
131703,0
131704,1
131705,1
131706,1
131707,0
131708,0
131709,0
13171,1
131710,0
131711,0
131712,0
131713,0
131714,0
131715,0
131716,0
131717,0
131718,0
131719,0
13172,0
131720,0
131721,0
131722,0
131723,0
131724,0
131725,1
131726,1
131727,0
131728,0
131729,0
13173,0
131730,0
131731,3
131733,2
131734,0
131735,0
131736,0
131737,0
131738,0
131739,0
13174,0
131740,0
131741,0
131743,0
131744,0
131745,0
131746,0
131747,0
131748,0
131750,0
131752,0
131754,0
131755,0
131757,0
131758,0
131759,0
13176,8
131760,0
131761,0
131762,0
131763,0
131764,0
131765,0
131766,0
131767,0
131768,0
131769,0
131770,0
131771,0
131772,1
131773,1
131774,0
131775,0
131776,0
131777,0
131778,0
131780,0
131781,0
131782,1
131783,1
131784,0
131785,0
131786,0
131787,0
131789,0
13179,0
131790,0
131792,0
131793,0
131794,0
131795,2
131797,0
131798,0
131799,0
131800,0
131801,0
131802,1
131803,0
131804,0
131805,0
131807,0
131808,1
131809,0
13181,3
131810,0
131811,0
131813,0
131814,0
131815,0
131816,0
131817,0
131818,0
131819,0
13182,0
131820,0
131821,1
131822,0
131823,0
131824,0
131825,0
131826,5
131827,0
131828,0
131829,0
13183,1
131830,0
131831,2
131833,0
131834,2
131835,2
131836,0
131837,0
131838,2
131839,0
13184,0
131840,0
131841,0
131842,0
131843,2
131845,1
131847,0
131848,0
131852,6
131853,2
131854,0
131855,2
131857,0
13186,0
131860,0
131863,3
131866,0
131867,0
131868,0
131869,1
13187,0
131870,0
131871,0
131872,0
131873,0
131878,0
131879,0
13188,0
131880,0
131883,0
131884,0
131885,0
131886,0
131888,0
131889,0
13189,0
131890,0
131891,1
131893,0
131894,2
131895,0
13190,0
131901,0
131902,0
131903,0
131904,2
131906,0
131907,0
13191,0
131910,0
131911,2
131912,0
131913,0
131914,1
131915,0
131916,0
131917,0
131918,0
131919,0
13192,0
131920,4
131921,0
131923,0
131924,0
131925,0
131926,0
131927,0
131928,1
131929,0
13193,2
131932,0
131933,0
131934,0
131935,0
131936,0
131937,3
131938,0
131939,0
13194,0
131941,3
131942,0
131943,0
131944,0
131945,0
131946,0
131947,1
131948,0
131949,0
131950,0
131951,0
131952,0
131953,1
131954,0
131955,1
131956,0
131957,0
131958,0
131959,0
131960,0
131961,0
131962,0
131963,0
131964,0
131967,0
131968,0
131969,0
13197,0
131971,3
131973,0
131974,0
131975,3
131976,0
131977,0
131978,0
13198,0
131981,0
131982,8
131984,0
131985,3
131986,0
131987,0
131988,0
131989,0
131990,0
131991,0
131992,0
131994,0
131995,0
131996,0
131997,0
131998,2
131999,0
132,0
13200,0
132000,1
132001,1
132003,0
132004,1
132006,0
132009,0
13201,0
132011,0
132012,0
132014,2
132018,0
132019,1
13202,0
132021,0
132022,0
132023,0
132024,0
132025,3
132026,0
132027,0
132028,0
132029,0
13203,2
132031,0
132037,0
132038,0
132039,0
13204,1
132040,0
132041,0
132042,0
132044,3
132046,0
132047,0
132048,3
132049,0
13205,0
132050,0
132051,0
132052,3
132054,2
132055,2
132058,0
132060,0
132062,0
132063,0
132066,0
132068,0
132069,0
13207,3
132070,0
132071,1
132072,0
132073,0
132074,0
132075,0
132076,0
132077,0
132078,0
132079,1
13208,1
132080,0
132081,0
132082,0
132083,0
132084,0
132085,1
132086,0
132087,0
132088,0
132089,0
13209,0
132091,0
132093,0
132094,0
132095,0
132096,0
132097,0
132098,0
132099,0
13210,0
132100,0
132101,0
132105,3
132106,0
132108,0
132109,0
13211,0
132110,3
132111,0
132112,0
132113,0
132114,0
132115,1
132117,0
13212,1
132122,0
132126,0
132127,0
132128,1
132129,0
132130,0
132131,0
132132,0
132133,7
132134,0
132136,0
132137,0
13214,0
132140,2
132141,1
132143,1
132144,0
132145,0
132146,0
132147,1
132148,0
132149,0
13215,0
132150,0
132151,0
132152,2
132153,0
132154,0
132155,0
132156,0
132157,0
132158,0
13216,1
132160,0
132161,1
132162,1
132163,1
132164,0
132165,0
132166,0
132167,0
132168,0
132169,0
13217,0
132170,0
132171,0
132172,0
132173,0
132174,0
132175,0
132176,0
132177,0
132178,0
132179,0
13218,3
132180,0
132181,0
132182,1
132183,1
132184,0
132185,0
132186,0
132187,0
132188,3
13219,0
132190,2
132191,0
132192,0
132193,0
132194,0
132195,0
132196,0
132197,0
132199,0
13220,0
132200,0
132201,0
132202,0
132204,0
132206,0
132208,0
13221,0
132210,0
132211,0
132212,0
132213,0
132214,0
132215,0
132216,0
132217,0
132218,0
132219,0
13222,0
132220,0
132221,0
132222,0
132223,0
132224,0
132225,1
132226,1
132227,0
132228,0
132229,0
132230,0
132232,0
132233,0
132234,1
132235,1
132236,0
132237,0
132238,0
132239,0
132241,0
132242,0
132244,0
132245,0
132246,0
132247,0
132248,2
132249,0
13225,0
132250,0
132251,0
132252,0
132253,0
132254,1
132255,0
132256,0
132257,0
132259,0
13226,0
132260,1
132261,0
132262,0
132263,0
132265,0
132266,0
132267,0
132268,0
132269,0
13227,0
132270,0
132271,0
132272,0
132273,0
132274,1
132275,0
132276,0
132277,0
132278,5
132279,0
132280,0
132281,0
132282,0
132283,2
132285,0
132286,2
132287,2
132288,0
132289,0
13229,2
132290,2
132291,0
132292,0
132293,0
132294,0
132295,2
132298,1
132300,0
132301,0
132303,6
132304,2
132305,0
132306,2
132308,0
13231,0
132311,0
132314,3
132316,0
132317,0
132318,0
132319,1
132320,0
132321,0
132322,0
132323,0
132327,0
132328,0
132329,0
132332,1
132333,0
132334,0
132335,0
132336,0
132338,0
132339,0
132340,0
132341,1
132342,0
132343,2
132348,0
132349,0
132351,0
132354,0
132355,0
132356,0
132357,1
132358,4
132359,0
132361,0
132363,0
132364,0
132365,0
132366,0
132367,0
132369,0
13237,0
132370,0
132371,0
132373,0
132374,1
132375,0
132376,0
132377,0
132378,0
13238,0
132380,0
132381,0
132384,0
132385,0
132386,0
132387,0
132388,0
13239,1
132390,3
132392,0
132393,0
132394,3
132397,0
132398,0
132399,0
13240,0
132400,0
132401,0
132402,0
132403,0
132404,0
132405,0
132406,0
132407,0
132408,1
132409,0
13241,0
132411,0
132413,3
132416,0
132419,0
13242,0
132420,0
132421,0
132422,3
132423,0
132424,0
132425,0
132426,0
132427,0
132428,1
132432,0
132433,0
132434,0
132435,0
132438,1
132439,0
132440,0
132441,0
132445,2
132446,1
132447,0
132448,0
132449,1
132450,0
132451,1
132456,0
132457,0
132458,2
132459,0
132460,0
132461,0
132462,0
132463,0
132464,1
132465,0
132466,0
132467,0
132468,2
132469,0
13247,0
132470,0
132471,0
132472,0
132473,0
132474,0
132475,0
132476,1
132477,0
132478,0
13248,0
132480,0
132481,1
132482,1
132483,1
132484,0
132485,0
132486,0
132487,7
132489,0
13249,2
132490,0
132491,0
132492,0
132493,0
132494,0
132495,0
132496,0
132497,0
132498,0
132499,0
13250,0
132500,0
132501,1
132502,1
132503,0
132504,0
132505,0
132506,0
132507,0
132508,0
132509,0
13251,0
132510,0
132511,0
132512,0
132513,2
132514,0
132515,0
132516,0
132517,0
132518,0
132519,0
13252,0
132520,0
132521,2
132524,0
132525,0
132526,0
132527,1
132529,0
13253,0
132530,2
132531,0
132532,0
132533,0
132534,0
132535,0
132536,0
132538,1
132539,0
13254,0
132540,0
132541,0
132542,0
132544,0
132545,0
132546,0
132547,0
132548,0
132549,0
13255,0
132550,1
132551,1
132552,0
132553,0
132554,0
132555,0
132557,0
132558,1
132559,0
13256,0
132560,0
132561,0
132562,0
132563,0
132564,0
132566,0
132567,0
132568,0
132570,0
132571,0
132572,0
132573,1
132574,0
132575,0
132576,0
132577,0
132578,0
132579,0
13258,0
132580,0
132581,0
132582,0
132583,1
132584,1
132585,0
132586,0
132587,0
132588,0
132589,5
132590,0
132591,0
132592,0
132593,0
132594,2
132596,0
132597,0
132598,1
132599,0
13260,0
132600,0
132601,0
132602,2
132603,2
132604,0
132605,0
132606,2
132608,1
132609,9
13261,0
132613,0
132614,2
132616,0
132619,0
13262,0
132622,3
132625,0
132626,0
132627,1
132628,0
132629,0
13263,0
132630,0
132631,0
132632,0
132637,0
132638,0
132639,0
13264,0
132640,6
132641,2
132642,0
132643,0
132644,0
132645,0
132646,1
132647,0
13265,0
13266,0
132660,1
132662,0
132663,0
132668,0
132669,0
13267,0
132673,0
132674,0
132675,0
132676,0
132677,1
132678,0
13268,3
132680,0
132681,2
132683,0
132687,0
132688,0
132689,0
132690,2
132691,0
132693,0
132694,0
132695,0
132696,2
132697,0
132698,0
132699,1
13270,1
132700,0
132701,0
132702,0
132703,0
132704,0
132705,4
132706,4
132707,0
132708,0
132709,0
13271,0
132711,1
132712,0
132713,0
132714,0
132715,0
132716,0
132717,0
132718,1
132719,0
132720,0
132722,1
132723,0
132724,0
132725,0
132726,0
132727,0
132729,3
132730,0
132732,0
132734,3
132735,0
132736,0
132737,0
132738,0
132739,0
132740,1
132741,0
132742,0
132743,0
132744,1
132745,0
132746,0
132747,0
132748,0
132749,0
13275,0
132750,0
132751,0
132752,0
132754,0
132755,0
132756,0
132757,0
132759,3
132761,0
132762,0
132763,3
132764,0
132765,0
132766,1
132767,0
132768,0
132769,0
13277,0
132770,8
132771,0
132772,3
132773,1
132774,0
132775,0
132776,0
132777,0
132778,0
13278,0
132780,0
132782,0
132783,0
132784,0
132785,0
132786,2
132787,0
132788,1
132789,0
13279,0
132790,1
132792,0
132794,3
132795,0
132796,0
132797,3
13280,0
132800,0
132802,0
132803,0
132804,2
132808,1
132810,3
132811,0
132812,0
132813,0
132814,0
132815,0
132816,0
132817,0
132819,0
132825,0
132826,0
132827,0
132828,0
132830,3
132831,0
132832,0
132833,0
132835,2
132838,0
132840,0
132841,0
132842,0
132843,0
132844,0
132846,0
132847,3
132848,0
132849,3
132850,2
132851,0
132854,0
132855,0
132858,0
132859,1
132860,0
132861,0
132862,0
132863,0
132864,0
132865,0
132866,0
132867,0
132868,0
132869,0
132870,0
132871,0
132872,0
132873,0
132874,0
132876,0
132877,0
132881,3
132882,0
132884,0
132886,0
132887,0
132888,0
132889,0
132891,1
132892,1
132893,0
132894,0
132895,0
132896,0
132897,0
132898,0
132899,5
132900,0
132901,0
132902,0
132903,0
132904,2
132906,0
132908,2
132909,0
132910,0
132911,0
132912,0
132913,2
132914,0
132915,2
132916,3
132919,0
132920,2
132922,0
132925,0
132927,3
132930,0
132931,0
132932,0
132933,0
132934,1
132935,0
132936,0
132937,0
132938,0
132939,0
132944,0
132945,0
132946,0
132948,6
132949,2
13295,3
132950,0
132953,0
132954,0
132956,0
132957,0
132958,0
132959,0
13296,0
132960,0
132962,3
132964,0
132965,0
132966,3
132967,0
132968,0
13297,0
132970,1
132971,0
132972,0
132973,8
132974,3
132975,1
132976,0
132977,0
132978,0
13298,0
132980,2
132981,0
132982,0
132983,0
132984,0
132985,0
132986,2
132987,1
132988,3
132989,1
13299,0
132990,0
132991,0
132992,1
132994,0
132995,0
132996,3
132997,0
132998,0
132999,0
133,0
13300,0
133000,0
133001,0
133002,0
133003,0
133005,0
133006,0
133007,3
133008,0
133009,0
13301,0
133010,0
133011,3
133013,2
133014,2
133017,0
133019,0
13302,0
133020,0
133021,0
133024,0
133026,0
133028,0
133029,0
133030,1
133031,0
133032,0
133033,0
133034,0
133035,0
133036,0
133037,0
133041,0
133043,0
133045,0
133046,0
133047,0
133048,0
133049,0
133050,0
133053,3
133054,0
133055,0
133056,0
133057,0
133060,0
133061,0
133062,0
133063,1
133064,0
133065,0
133066,0
133067,0
133068,0
133069,0
13307,0
133070,0
133071,0
133072,0
133073,0
133074,0
133075,0
133078,0
133079,1
13308,0
133080,0
133081,1
133082,1
133083,0
133084,2
133085,0
133086,0
133087,0
133088,0
133089,5
13309,0
133090,0
133091,0
133092,0
133093,0
133094,2
133097,2
133098,2
133099,0
13310,0
133100,0
133101,0
133102,0
133103,3
133104,0
133107,6
13311,0
133110,0
133113,0
133114,0
133115,0
133116,0
133118,0
133119,0
13312,0
133121,2
133122,0
133126,0
13313,0
133133,0
13314,0
133143,0
133145,0
13315,0
133150,0
133151,0
133156,0
133157,0
133158,0
133159,0
13316,0
133160,0
133161,1
133162,0
133163,0
133164,0
133165,0
133166,0
133167,4
133168,4
133169,0
133170,0
133171,0
133172,0
133173,1
133174,0
133177,0
133178,0
133179,1
13318,0
133182,0
133183,0
133185,0
133186,1
133187,0
133188,1
133189,0
13319,0
133190,0
133191,0
133193,0
133194,0
133196,0
133197,0
133198,0
133199,2
13320,0
133200,0
133201,2
133202,0
133203,0
133204,0
133205,0
133206,0
133207,1
133208,0
133209,0
133210,0
133211,0
133213,1
133214,0
133215,0
133216,0
133217,0
133218,0
133220,0
133222,3
133225,3
133226,0
133227,0
133228,0
133229,0
133230,0
133231,1
133232,0
133233,0
133234,0
133235,0
133236,0
133237,0
133238,3
133240,8
133241,0
133242,0
133243,0
133244,0
133245,0
133246,0
133247,0
133248,0
133249,0
133251,3
133253,0
133254,3
133255,0
133258,0
133259,0
13326,0
133260,0
133263,0
133264,0
133265,3
133266,1
133268,0
133269,0
13327,0
133270,0
133272,2
133273,0
133275,0
133276,0
133277,0
133278,0
133279,2
133280,1
133281,0
133283,3
133284,1
133285,0
133286,0
133287,0
133288,1
133289,0
13329,0
133290,0
133291,3
133292,0
133293,0
133294,0
133295,0
133296,0
133297,0
133298,0
133300,0
133301,0
133304,0
133305,0
133306,3
133307,0
133308,0
133309,0
13331,0
133310,3
133312,2
133313,2
133316,0
133319,0
13332,1
133321,0
133322,0
133325,0
133327,0
133329,0
133330,0
133331,1
133332,0
133333,0
133334,0
133335,0
133336,0
133337,0
133338,0
133339,0
133340,0
133342,0
133343,0
133345,0
133346,0
133347,0
133348,0
133349,0
13335,0
133350,0
133351,0
133352,0
133353,0
133354,0
133358,3
133359,0
13336,0
133361,0
133362,0
133365,0
133367,0
133368,0
133369,0
13337,0
133370,0
133371,0
133372,1
133373,1
133374,2
133375,0
133376,0
133377,0
133379,0
133380,1
133385,0
133386,1
133391,0
133393,0
133394,0
133395,2
133396,0
133397,0
133398,0
133399,0
13340,0
133400,1
133401,0
133402,0
133403,0
133404,0
133405,0
133406,0
133407,0
133408,0
133409,1
13341,0
133410,0
133411,0
133413,0
133414,0
133417,2
133418,1
13342,0
133420,1
133421,0
133422,0
133423,0
133424,1
133425,0
133426,0
133427,7
133428,0
133429,0
13343,0
133430,0
133431,1
133432,1
133433,0
133434,0
133435,0
133436,0
133437,0
133438,0
133439,0
13344,0
133440,0
133441,0
133442,0
133443,0
133444,0
133445,0
133446,0
133447,0
133448,0
133449,2
13345,0
133450,0
133451,0
133454,0
133455,0
133456,0
133457,0
133458,0
133459,0
13346,0
133460,0
133461,0
133462,0
133463,0
133464,0
133465,0
133466,0
133467,0
133468,2
133469,0
13347,0
133471,9
133473,0
133474,0
133475,0
133476,0
133477,0
133478,0
133479,1
13348,0
133480,1
133481,0
133482,0
133483,0
133484,0
133486,0
133487,0
133488,1
133489,1
13349,0
133490,0
133491,0
133492,0
133493,0
133494,0
133496,0
133497,0
133498,0
133499,2
13350,1
133501,0
133502,0
133503,0
133504,0
133505,1
133506,0
133507,0
133508,0
13351,0
133510,1
133511,0
133512,0
133513,0
133515,0
133516,0
133517,0
133518,1
133519,0
13352,0
133520,0
133521,0
133522,0
133523,0
133524,0
133525,0
133526,0
133527,0
133528,1
133529,0
13353,0
133530,0
133531,0
133532,2
133533,5
133534,0
133535,0
133536,0
133537,2
133539,2
13354,0
133540,0
133541,0
133542,0
133543,0
133544,2
133545,3
133550,0
133553,3
133555,0
133556,1
133557,0
133558,0
133559,0
13356,0
133561,0
133562,0
133563,0
133564,1
133566,2
133567,0
133568,2
13357,0
133570,0
133573,0
133574,0
133575,0
133576,0
133579,6
13358,1
133580,0
133582,1
133583,0
13359,1
133591,0
13360,0
133609,0
13361,0
133617,0
133619,0
13362,0
133623,0
133627,0
133628,0
133629,1
13363,0
133630,0
133631,2
133632,0
133635,0
133636,0
133637,0
133638,0
133639,0
13364,0
133640,0
133641,0
133642,0
133643,4
133644,4
133645,0
133646,0
133647,0
133648,0
133649,1
13365,0
133650,0
133651,0
133652,0
133653,0
133654,1
133656,0
133657,0
133658,0
13366,0
133660,0
133661,1
133662,0
133663,1
133664,0
133665,0
133666,0
133668,0
133669,0
13367,1
133671,0
133672,0
133673,0
133674,2
133675,0
133676,2
133677,0
133678,0
133679,0
13368,0
133680,0
133681,1
133682,0
133683,0
133684,0
133685,0
133686,1
133687,0
133688,0
133689,0
133690,0
133691,3
133692,3
133693,0
133694,0
133695,0
133696,0
133697,3
133698,0
133699,0
13370,0
133700,0
133701,0
133702,1
133703,0
133704,0
133705,0
133706,0
133707,0
133708,0
133710,3
133712,3
133713,0
133715,0
133716,0
133717,0
